sbd,toan,van,ngoaiNgu,vatLy,hoaHoc,sinhHoc,lichSu,diaLy,gdcd,province_name
1004350.0,8.2,8.75,9.2,,,,8.0,8.75,8.5,Hà Nội
1004351.0,8.2,8.25,7.4,,,,7.5,7.0,9.25,Hà Nội
1004352.0,7.6,9.75,8.0,,,,9.75,9.75,9.25,Hà Nội
1004353.0,7.2,9.25,5.6,,,,6.5,5.25,7.25,Hà Nội
1004354.0,7.6,8.5,7.8,,,,6.25,6.75,8.0,Hà Nội
1004355.0,7.6,8.75,4.8,,,,5.0,6.0,8.0,Hà Nội
1004356.0,7.8,8.25,8.8,,,,8.0,9.0,9.25,Hà Nội
1004357.0,8.2,8.5,8.2,,,,8.75,8.25,8.75,Hà Nội
1004358.0,8.2,9.0,7.2,,,,6.25,6.5,8.75,Hà Nội
1004359.0,7.8,8.5,7.0,,,,6.5,5.25,7.75,Hà Nội
1004360.0,8.0,8.75,8.8,,,,7.0,6.5,6.5,Hà Nội
1004361.0,6.2,8.25,8.0,,,,6.75,8.25,8.75,Hà Nội
1004362.0,8.0,8.5,10.0,,,,9.5,8.75,9.25,Hà Nội
1004363.0,8.2,8.5,7.4,,,,6.5,7.25,8.25,Hà Nội
1004364.0,8.0,8.25,9.0,,,,7.25,7.25,8.75,Hà Nội
1004365.0,8.4,9.0,9.0,,,,8.25,7.25,7.75,Hà Nội
1004366.0,8.2,8.5,9.2,,,,8.0,6.25,8.0,Hà Nội
1004367.0,7.2,8.25,8.8,,,,7.75,6.75,7.25,Hà Nội
1004368.0,7.6,9.25,8.4,,,,6.5,5.25,8.25,Hà Nội
1004369.0,8.0,7.75,8.8,,,,8.0,7.25,8.0,Hà Nội
1004370.0,7.6,8.0,7.6,,,,6.25,6.0,7.25,Hà Nội
1004371.0,7.8,8.25,7.8,,,,7.75,8.25,9.25,Hà Nội
1004372.0,8.4,8.75,6.8,,,,5.75,6.25,8.75,Hà Nội
1004373.0,8.4,8.0,8.6,,,,7.75,8.75,8.5,Hà Nội
1004374.0,8.4,9.5,8.4,,,,8.5,8.5,9.25,Hà Nội
1004375.0,6.0,8.0,8.6,,,,6.75,7.75,8.25,Hà Nội
1004376.0,8.8,9.0,8.2,,,,7.0,7.0,8.25,Hà Nội
1004377.0,4.8,6.5,3.2,,,,5.25,6.0,9.25,Hà Nội
1004378.0,7.0,8.0,7.8,,,,5.75,6.25,8.75,Hà Nội
1004379.0,5.6,7.0,5.2,,,,4.25,8.0,8.0,Hà Nội
1004380.0,8.2,8.0,8.0,,,,7.25,7.25,9.25,Hà Nội
1004382.0,7.4,9.25,8.6,,,,8.25,7.5,9.25,Hà Nội
1004383.0,3.8,8.0,6.0,,,,3.5,5.5,6.25,Hà Nội
1004384.0,8.0,7.25,9.2,,,,9.75,9.0,8.5,Hà Nội
1004385.0,8.2,8.5,8.4,,,,8.5,8.5,8.5,Hà Nội
1004386.0,8.2,8.25,8.0,,,,6.75,8.5,8.5,Hà Nội
1004387.0,7.8,8.0,9.2,,,,9.0,7.75,8.0,Hà Nội
1004388.0,9.0,7.25,9.2,,,,7.5,7.75,8.25,Hà Nội
1004389.0,8.0,8.75,6.6,,,,7.75,7.25,8.25,Hà Nội
1004390.0,8.0,9.0,8.6,,,,6.75,8.0,10.0,Hà Nội
1004391.0,6.4,8.75,7.6,,,,6.25,7.5,7.75,Hà Nội
1004392.0,4.0,7.5,4.8,,,,7.0,6.75,7.0,Hà Nội
1004393.0,7.6,7.0,8.2,,,,8.25,6.25,7.0,Hà Nội
1004394.0,8.2,9.25,9.0,,,,8.5,8.0,9.5,Hà Nội
1004395.0,7.8,8.0,5.6,7.75,7.5,8.25,,,,Hà Nội
1004396.0,8.6,8.0,8.0,9.25,6.0,7.75,,,,Hà Nội
1004397.0,6.4,7.5,6.2,,,,6.0,7.0,6.75,Hà Nội
1004398.0,7.6,8.5,8.0,7.5,4.5,6.5,,,,Hà Nội
1004399.0,7.6,8.5,9.2,6.5,8.0,6.0,,,,Hà Nội
1004400.0,8.0,9.0,,,,,8.25,7.75,9.25,Hà Nội
1004401.0,7.8,7.5,8.6,7.75,6.0,6.25,,,,Hà Nội
1004402.0,7.8,8.0,7.8,8.5,6.25,5.25,,,,Hà Nội
1004403.0,8.4,7.5,9.0,8.25,5.5,6.75,,,,Hà Nội
1004404.0,8.2,8.25,7.4,6.75,8.25,7.5,,,,Hà Nội
1004405.0,7.2,8.0,7.0,4.5,3.75,5.0,,,,Hà Nội
1004406.0,8.0,8.75,9.0,8.75,5.75,6.25,,,,Hà Nội
1004407.0,7.6,8.75,,,,,8.75,9.0,9.0,Hà Nội
1004408.0,9.0,8.75,7.0,4.25,3.75,5.5,,,,Hà Nội
1004409.0,7.4,9.25,8.4,,,,7.5,7.5,7.75,Hà Nội
1004410.0,6.2,7.5,7.8,7.0,4.75,7.25,,,,Hà Nội
1004411.0,8.6,9.0,10.0,,,,8.5,7.5,8.5,Hà Nội
1004412.0,7.8,8.0,,4.5,9.25,6.0,,,,Hà Nội
1004413.0,7.8,8.75,9.2,,,,8.5,7.0,9.0,Hà Nội
1004414.0,8.6,8.25,9.0,8.75,7.75,6.75,,,,Hà Nội
1004415.0,7.4,7.25,8.6,3.25,3.25,7.5,,,,Hà Nội
1004416.0,9.0,7.25,7.6,8.25,5.75,4.75,,,,Hà Nội
1004417.0,9.2,9.25,8.0,7.5,8.5,5.5,,,,Hà Nội
1004418.0,6.4,8.25,8.2,,,,6.75,8.5,8.0,Hà Nội
1004419.0,9.0,5.75,7.0,7.5,5.0,7.5,,,,Hà Nội
1004420.0,8.2,9.0,,,,,8.25,8.25,9.25,Hà Nội
1004421.0,8.6,8.5,9.0,5.25,7.75,6.0,,,,Hà Nội
1004422.0,8.2,8.0,8.4,4.5,5.5,5.5,,,,Hà Nội
1004423.0,8.4,9.0,7.4,7.5,4.25,5.75,,,,Hà Nội
1004424.0,8.0,8.5,9.2,7.0,5.0,6.0,,,,Hà Nội
1004425.0,7.0,8.25,5.0,,,,7.5,7.0,9.0,Hà Nội
1004426.0,8.4,7.5,8.4,8.25,5.0,5.75,,,,Hà Nội
1004427.0,6.6,8.25,5.0,5.25,4.25,6.0,,,,Hà Nội
1004428.0,8.4,8.25,9.0,7.75,7.0,6.5,,,,Hà Nội
1004429.0,8.2,8.75,8.4,7.75,5.75,7.5,,,,Hà Nội
1004430.0,8.0,7.75,8.0,7.25,6.0,6.0,,,,Hà Nội
1004431.0,7.6,9.5,9.8,,,,8.25,8.75,9.75,Hà Nội
1004432.0,8.4,8.75,,,,,7.75,7.0,8.75,Hà Nội
1004433.0,8.0,7.75,7.0,8.25,9.0,5.75,,,,Hà Nội
1004434.0,8.0,8.25,7.2,7.25,5.0,4.75,,,,Hà Nội
1004435.0,8.2,8.0,8.8,8.25,8.5,6.0,,,,Hà Nội
1004436.0,8.4,7.25,9.4,7.5,3.5,5.0,,,,Hà Nội
1004437.0,8.4,8.75,8.4,8.0,6.25,7.5,,,,Hà Nội
1004438.0,8.2,8.5,9.6,7.0,8.0,6.25,,,,Hà Nội
1004439.0,7.4,7.75,,,,,8.25,8.25,8.25,Hà Nội
1004440.0,6.6,7.0,4.4,,,,7.0,7.5,7.75,Hà Nội
1004441.0,7.8,7.5,7.2,8.0,7.5,4.75,,,,Hà Nội
1004442.0,7.4,9.0,5.8,,,,8.0,8.5,8.75,Hà Nội
1004443.0,5.6,9.0,5.0,,,,7.25,7.5,8.5,Hà Nội
1004444.0,8.2,8.75,8.2,9.0,7.75,6.5,,,,Hà Nội
1004445.0,8.8,7.5,9.8,8.75,6.0,6.0,,,,Hà Nội
1004446.0,7.2,8.25,,,,,9.25,8.5,9.0,Hà Nội
1004447.0,8.0,7.5,8.8,3.75,6.5,4.75,,,,Hà Nội
1004448.0,8.4,8.5,5.8,5.5,8.25,4.75,,,,Hà Nội
1004449.0,8.0,8.25,8.6,8.0,7.5,5.0,,,,Hà Nội
1004450.0,8.6,8.5,8.4,8.0,6.5,7.25,,,,Hà Nội
1004451.0,9.0,6.75,9.0,7.25,5.5,6.25,,,,Hà Nội
1004452.0,8.2,8.25,7.8,4.75,8.5,4.0,,,,Hà Nội
1004453.0,8.6,8.25,8.6,3.5,7.75,5.25,,,,Hà Nội
1004454.0,8.4,8.5,9.0,8.25,5.25,6.75,,,,Hà Nội
1004455.0,8.4,6.0,9.2,3.25,8.0,8.25,,,,Hà Nội
1004456.0,7.8,9.0,,,,,9.0,8.0,9.25,Hà Nội
1004457.0,9.0,9.0,9.4,7.0,5.0,6.0,,,,Hà Nội
1004458.0,8.2,7.75,6.4,8.0,8.75,5.25,,,,Hà Nội
1004459.0,7.2,8.5,,7.5,6.5,7.25,,,,Hà Nội
1004460.0,8.6,7.5,8.6,8.5,5.5,6.5,,,,Hà Nội
1004461.0,9.0,7.25,9.2,7.75,5.5,5.0,,,,Hà Nội
1004462.0,5.8,8.5,3.8,,,,7.0,8.75,7.75,Hà Nội
1004463.0,8.4,7.0,5.4,7.5,6.25,5.0,,,,Hà Nội
1004464.0,6.8,8.75,7.0,5.25,8.25,6.0,,,,Hà Nội
1004465.0,6.6,7.75,4.4,4.0,5.5,5.25,,,,Hà Nội
1004466.0,8.4,6.75,8.8,4.5,7.5,5.75,,,,Hà Nội
1004467.0,6.6,7.5,9.4,6.75,4.5,6.25,,,,Hà Nội
1004468.0,8.4,8.0,9.2,8.75,7.75,7.5,,,,Hà Nội
1004469.0,7.6,7.0,,7.5,6.75,6.0,,,,Hà Nội
1004470.0,8.2,8.0,9.4,7.5,7.0,8.0,,,,Hà Nội
1004471.0,8.8,8.0,9.2,7.75,6.25,7.0,,,,Hà Nội
1004472.0,8.4,9.0,9.4,,,,8.5,8.25,9.0,Hà Nội
1004473.0,8.4,8.25,8.6,8.25,5.0,7.25,,,,Hà Nội
1004474.0,9.0,8.5,9.8,6.5,8.75,8.5,,,,Hà Nội
1004475.0,8.6,8.25,8.6,7.25,5.25,5.75,,,,Hà Nội
1004476.0,8.2,6.5,9.4,7.5,5.0,4.75,,,,Hà Nội
1004477.0,8.0,8.25,4.8,7.75,7.0,4.5,,,,Hà Nội
1004478.0,8.0,7.75,9.0,4.75,4.75,5.0,,,,Hà Nội
1004479.0,7.4,7.75,8.4,8.5,8.25,7.25,,,,Hà Nội
1004480.0,8.2,9.25,8.4,3.5,9.5,5.75,,,,Hà Nội
1004481.0,6.6,7.83,5.8,8.25,7.5,6.25,,,,Hà Nội
1004482.0,7.0,8.25,8.0,5.75,3.75,4.75,,,,Hà Nội
1004483.0,8.4,9.25,8.8,8.5,6.5,6.75,,,,Hà Nội
1004484.0,7.6,9.25,6.6,,,,7.75,7.25,7.5,Hà Nội
1004485.0,5.2,8.0,5.6,,,,4.25,5.75,6.75,Hà Nội
1004486.0,8.4,9.0,,,,,6.75,7.25,7.75,Hà Nội
1004487.0,8.6,7.0,8.8,8.0,4.75,6.25,,,,Hà Nội
1004488.0,8.6,8.0,8.6,8.75,4.25,7.25,,,,Hà Nội
1004489.0,7.2,8.75,9.0,7.0,7.5,6.0,,,,Hà Nội
1004490.0,5.4,6.5,,,,,6.75,7.25,6.75,Hà Nội
1004491.0,7.4,7.0,9.0,7.5,4.5,4.75,,,,Hà Nội
1004492.0,7.4,7.75,8.8,6.0,7.0,6.25,,,,Hà Nội
1004493.0,8.0,8.75,8.4,5.0,9.0,5.5,,,,Hà Nội
1004494.0,7.6,7.0,9.6,7.75,6.75,6.0,,,,Hà Nội
1004495.0,7.6,8.5,8.8,,,,8.25,7.0,7.25,Hà Nội
1004496.0,8.6,7.5,8.6,,,,8.25,8.25,8.25,Hà Nội
1004497.0,8.0,7.75,8.2,,,,7.5,7.25,8.75,Hà Nội
1004498.0,8.8,7.5,8.2,7.5,5.25,7.0,,,,Hà Nội
1004499.0,7.6,8.5,7.8,,,,8.5,8.0,8.75,Hà Nội
1004500.0,8.0,8.0,8.6,5.75,2.5,4.5,,,,Hà Nội
1004501.0,8.0,8.5,9.2,7.75,7.0,8.25,,,,Hà Nội
1004502.0,6.4,9.0,7.6,,,,6.5,6.25,7.25,Hà Nội
1004503.0,8.2,8.0,9.2,7.25,5.0,6.5,,,,Hà Nội
1004504.0,8.0,8.75,7.6,,,,5.0,6.75,7.5,Hà Nội
1004505.0,8.0,7.5,,6.25,4.5,7.0,,,,Hà Nội
1004506.0,8.2,9.0,9.2,,,,7.25,6.25,8.25,Hà Nội
1004507.0,8.0,8.25,8.4,6.5,8.0,5.75,,,,Hà Nội
1004508.0,8.2,7.0,7.2,6.25,4.5,4.5,,,,Hà Nội
1004509.0,8.8,8.75,9.6,8.0,9.75,7.25,,,,Hà Nội
1004510.0,7.0,7.5,8.6,2.75,4.25,8.0,,,,Hà Nội
1004511.0,8.4,9.0,9.0,,,,9.5,7.5,8.25,Hà Nội
1004512.0,8.0,8.5,9.6,,,,8.75,8.25,9.25,Hà Nội
1004513.0,7.6,8.25,5.8,5.25,4.25,4.75,,,,Hà Nội
1004514.0,9.0,8.5,8.8,8.5,5.5,6.25,,,,Hà Nội
1004515.0,6.8,8.75,9.0,,,,7.0,6.75,8.5,Hà Nội
1004516.0,8.4,8.5,8.6,,,,6.0,6.75,7.5,Hà Nội
1004517.0,7.2,8.25,5.8,,,,6.25,5.0,7.5,Hà Nội
1004518.0,7.6,8.25,8.8,8.0,4.75,4.75,,,,Hà Nội
1004519.0,5.4,6.75,3.4,,,,6.0,5.0,6.75,Hà Nội
1004520.0,8.2,8.25,7.8,,,,4.75,7.0,7.25,Hà Nội
1004521.0,8.2,7.5,8.8,8.75,6.25,6.25,,,,Hà Nội
1004522.0,8.0,8.0,9.4,8.25,6.75,6.25,,,,Hà Nội
1004523.0,8.4,8.75,8.4,7.0,3.75,5.75,,,,Hà Nội
1004524.0,8.2,9.0,8.4,,,,5.75,6.75,8.0,Hà Nội
1004525.0,8.0,9.5,8.6,,,,7.75,7.5,9.0,Hà Nội
1004526.0,4.2,8.75,7.8,,,,5.5,6.75,7.0,Hà Nội
1004527.0,8.6,6.75,7.8,8.0,4.75,5.25,,,,Hà Nội
1004528.0,7.2,8.25,7.0,,,,7.5,6.75,8.25,Hà Nội
1004529.0,4.2,7.75,3.4,,,,5.5,6.75,7.25,Hà Nội
1004530.0,8.4,9.0,8.2,,,,7.0,7.0,9.0,Hà Nội
1004531.0,8.2,9.75,9.0,,,,7.0,7.75,7.5,Hà Nội
1004532.0,8.0,9.25,8.6,,,,9.25,8.5,9.75,Hà Nội
1004533.0,8.6,9.75,9.6,,,,9.5,8.25,8.25,Hà Nội
1004534.0,8.4,7.75,9.0,,,,7.75,7.0,9.0,Hà Nội
1004535.0,7.6,7.5,8.2,,,,7.0,5.5,7.75,Hà Nội
1004536.0,7.4,9.0,7.8,,,,7.0,7.25,7.75,Hà Nội
1004537.0,8.2,9.25,7.8,,,,6.75,8.5,8.5,Hà Nội
1004538.0,6.2,8.0,7.2,,,,7.25,7.5,8.75,Hà Nội
1004539.0,5.8,8.5,7.4,,,,7.0,7.5,7.75,Hà Nội
1004540.0,8.2,9.0,8.4,,,,9.25,9.0,9.0,Hà Nội
1004541.0,8.2,9.0,9.0,,,,8.75,8.0,9.25,Hà Nội
1004542.0,7.8,8.75,7.8,8.25,6.25,6.0,,,,Hà Nội
1004543.0,4.4,7.75,9.0,,,,7.0,8.75,9.0,Hà Nội
1004544.0,8.4,8.75,9.0,7.5,6.0,6.75,,,,Hà Nội
1004545.0,7.8,9.25,9.2,,,,9.0,8.75,9.5,Hà Nội
1004547.0,8.8,9.0,9.0,,,,7.25,6.75,9.25,Hà Nội
1004548.0,8.0,7.0,7.8,8.0,5.0,5.0,,,,Hà Nội
1004549.0,8.6,8.0,8.2,4.5,8.0,5.25,,,,Hà Nội
1004550.0,6.0,9.0,8.4,,,,7.25,7.0,8.0,Hà Nội
1004551.0,8.8,8.75,7.8,9.0,6.5,7.25,,,,Hà Nội
1004552.0,7.2,8.5,9.8,,,,7.75,8.75,8.25,Hà Nội
1004553.0,8.2,8.75,8.0,,,,8.25,7.75,7.75,Hà Nội
1004554.0,8.2,7.0,8.4,8.75,4.75,4.5,,,,Hà Nội
1004555.0,7.8,7.75,9.8,,,,9.0,8.25,8.5,Hà Nội
1004556.0,8.6,7.75,8.8,9.0,4.25,5.0,,,,Hà Nội
1004557.0,8.6,9.25,9.4,,,,9.75,8.25,9.75,Hà Nội
1004558.0,7.2,8.75,9.0,5.75,3.0,4.0,,,,Hà Nội
1004559.0,7.2,8.5,8.8,,,,6.5,6.5,6.5,Hà Nội
1004560.0,8.4,8.5,7.4,8.0,6.5,4.75,,,,Hà Nội
1004561.0,7.2,9.0,8.2,,,,8.75,8.0,9.0,Hà Nội
1004562.0,7.2,9.5,7.8,,,,6.25,6.5,8.0,Hà Nội
1004563.0,7.8,9.0,7.8,,,,8.75,7.25,8.75,Hà Nội
1004564.0,7.0,8.75,7.6,,,,5.5,6.0,5.75,Hà Nội
1004565.0,7.4,9.0,6.0,,,,6.0,6.25,8.75,Hà Nội
1004566.0,7.8,9.25,9.4,,,,7.75,8.0,9.0,Hà Nội
1004567.0,8.2,9.5,8.2,,,,8.25,9.0,9.0,Hà Nội
1004568.0,7.6,9.25,9.8,,,,7.5,8.0,6.5,Hà Nội
1004569.0,3.6,9.0,2.8,,,,5.0,6.75,8.5,Hà Nội
1004570.0,8.6,9.0,9.8,7.0,4.5,7.5,,,,Hà Nội
1004571.0,7.6,8.75,8.2,,,,7.0,7.5,8.25,Hà Nội
1004572.0,7.4,9.0,7.0,,,,7.75,6.75,8.25,Hà Nội
1004573.0,7.8,9.25,9.4,,,,8.0,8.25,8.0,Hà Nội
1004574.0,8.2,9.0,8.4,,,,7.75,6.25,8.25,Hà Nội
1004575.0,7.4,8.75,8.0,,,,6.75,7.25,8.0,Hà Nội
1004576.0,9.0,9.5,8.8,,,,9.5,9.0,9.25,Hà Nội
1004577.0,7.8,8.5,9.0,3.25,7.75,6.5,,,,Hà Nội
1004578.0,6.8,8.0,5.2,,,,5.25,6.25,8.0,Hà Nội
1004579.0,7.4,9.0,8.6,,,,8.0,7.25,8.0,Hà Nội
1004580.0,8.4,9.0,7.4,7.75,5.75,6.5,,,,Hà Nội
1004581.0,7.4,7.75,7.4,7.5,6.5,4.5,,,,Hà Nội
1004582.0,7.8,9.5,7.4,,,,4.5,6.25,8.5,Hà Nội
1004583.0,6.8,9.75,8.4,,,,7.5,7.75,9.0,Hà Nội
1004584.0,7.6,9.0,7.2,,,,9.0,8.5,8.75,Hà Nội
1004585.0,7.8,9.0,6.2,,,,6.75,7.25,8.5,Hà Nội
1004586.0,8.4,9.25,5.6,7.5,7.25,5.5,,,,Hà Nội
1004587.0,5.6,8.75,5.6,,,,5.0,6.5,7.5,Hà Nội
1004588.0,8.4,7.75,8.2,8.25,5.0,6.25,,,,Hà Nội
1004589.0,8.6,8.0,8.6,8.5,6.75,7.0,,,,Hà Nội
1004590.0,8.8,7.5,8.8,8.25,5.0,5.25,,,,Hà Nội
1004591.0,8.6,9.0,8.4,,,,9.75,9.5,9.75,Hà Nội
1004592.0,7.4,9.0,7.8,,,,7.5,7.75,8.5,Hà Nội
1004593.0,8.4,8.0,9.2,8.5,5.75,7.0,,,,Hà Nội
1004594.0,8.6,8.75,7.8,,,,9.5,7.25,7.75,Hà Nội
1004595.0,8.0,9.0,9.4,,,,6.75,7.5,8.0,Hà Nội
1004596.0,7.4,9.5,8.4,,,,9.5,8.25,10.0,Hà Nội
1004597.0,7.2,9.0,8.2,,,,8.0,7.5,8.5,Hà Nội
1004598.0,7.0,8.75,7.6,,,,6.75,6.5,8.25,Hà Nội
1004599.0,7.2,8.0,6.2,,,,6.0,6.0,6.75,Hà Nội
1004600.0,8.2,8.0,8.2,,,,7.5,8.5,9.0,Hà Nội
1004601.0,8.0,8.25,8.0,,,,7.5,6.0,8.0,Hà Nội
1004602.0,8.4,8.5,8.6,,,,9.0,6.5,8.25,Hà Nội
1004603.0,8.4,4.75,8.8,9.25,6.0,6.75,,,,Hà Nội
1004604.0,8.2,8.0,9.2,,,,6.75,7.5,8.0,Hà Nội
1004605.0,4.6,7.75,2.2,,,,7.0,6.25,8.25,Hà Nội
1004606.0,7.8,9.0,8.4,,,,7.25,6.25,8.0,Hà Nội
1004607.0,6.4,8.5,7.6,,,,7.25,6.75,8.5,Hà Nội
1004608.0,8.4,8.5,8.8,,,,9.25,6.25,7.0,Hà Nội
1004609.0,8.0,8.75,9.2,,,,6.75,7.75,8.25,Hà Nội
1004610.0,7.0,8.25,9.4,,,,7.5,8.0,8.75,Hà Nội
1004611.0,7.4,3.5,7.0,2.75,7.0,3.75,,,,Hà Nội
1004612.0,5.6,6.25,5.6,,,,4.0,6.75,8.0,Hà Nội
1004613.0,7.8,8.5,8.2,,,,6.0,6.0,7.25,Hà Nội
1004614.0,7.4,9.25,8.8,,,,8.5,6.5,9.0,Hà Nội
1004615.0,8.0,9.25,8.2,,,,8.5,6.25,7.25,Hà Nội
1004616.0,7.0,8.25,7.8,7.0,5.25,6.25,,,,Hà Nội
1004617.0,8.2,8.25,8.0,,,,8.0,7.25,8.75,Hà Nội
1004618.0,5.0,8.5,5.8,,,,7.75,9.0,8.5,Hà Nội
1004619.0,8.0,8.0,9.0,4.75,5.75,6.75,,,,Hà Nội
1004620.0,8.2,7.5,9.0,7.25,6.5,5.75,,,,Hà Nội
1004621.0,7.8,9.25,9.2,,,,7.5,8.25,9.5,Hà Nội
1004622.0,8.4,8.25,8.0,8.25,5.5,5.25,,,,Hà Nội
1004623.0,7.4,8.0,9.0,,,,7.5,8.0,9.0,Hà Nội
1004624.0,8.2,8.5,8.0,6.0,8.25,7.75,,,,Hà Nội
1004625.0,6.8,8.25,9.0,,,,7.75,7.5,8.75,Hà Nội
1004626.0,8.0,8.0,5.2,9.25,8.25,4.75,,,,Hà Nội
1004627.0,7.8,8.75,7.8,,,,7.5,6.5,8.75,Hà Nội
1004628.0,7.2,9.0,9.6,,,,6.0,7.5,8.0,Hà Nội
1004629.0,8.2,8.0,9.6,8.5,4.5,6.5,,,,Hà Nội
1004630.0,8.2,9.25,8.2,,,,5.75,9.5,8.25,Hà Nội
1004631.0,7.4,8.25,4.6,,,,6.5,7.0,9.25,Hà Nội
1004632.0,7.8,7.75,9.6,7.25,6.25,6.5,,,,Hà Nội
1004633.0,6.2,7.75,8.6,7.75,4.0,5.0,,,,Hà Nội
1004634.0,8.4,7.0,9.0,8.75,3.75,5.0,,,,Hà Nội
1004635.0,8.2,9.0,9.0,,,,8.25,7.25,8.25,Hà Nội
1004636.0,7.0,8.5,6.4,,,,7.5,7.0,8.75,Hà Nội
1004637.0,7.6,7.25,8.2,6.5,4.25,6.25,,,,Hà Nội
1004638.0,8.4,9.25,7.0,,,,8.0,8.25,8.75,Hà Nội
1004639.0,6.6,7.25,8.6,5.75,2.75,4.25,,,,Hà Nội
1004640.0,9.2,8.5,8.8,8.25,8.0,5.5,,,,Hà Nội
1004641.0,7.6,5.75,5.2,,,,7.0,8.0,9.25,Hà Nội
1004642.0,8.4,7.75,8.6,8.0,6.5,6.25,,,,Hà Nội
1004643.0,6.8,8.0,5.2,,,,5.5,4.75,6.0,Hà Nội
1004644.0,8.8,5.5,7.6,7.0,4.5,5.75,,,,Hà Nội
1004645.0,8.6,8.0,8.4,4.5,6.5,6.5,,,,Hà Nội
1004646.0,8.2,8.5,7.8,,,,7.75,7.0,8.75,Hà Nội
1004647.0,7.6,5.5,9.6,4.0,3.75,6.25,,,,Hà Nội
1004648.0,7.0,9.0,8.4,6.0,8.0,7.0,,,,Hà Nội
1004649.0,8.4,8.25,8.2,7.25,5.0,5.75,,,,Hà Nội
1004650.0,7.8,8.75,9.6,7.5,5.0,5.5,,,,Hà Nội
1004651.0,5.6,8.5,3.8,,,,5.5,6.25,9.0,Hà Nội
1004652.0,8.2,9.0,8.4,,,,7.75,7.5,8.5,Hà Nội
1004653.0,7.0,9.0,8.8,,,,5.75,6.5,8.25,Hà Nội
1004654.0,7.4,9.25,8.2,,,,6.0,7.75,8.5,Hà Nội
1004655.0,7.2,8.5,7.6,,,,6.0,7.75,7.25,Hà Nội
1004656.0,8.8,9.0,9.4,7.75,8.75,7.0,,,,Hà Nội
1004657.0,7.4,8.75,8.0,,,,7.0,5.75,8.25,Hà Nội
1004658.0,7.6,8.5,9.4,,,,7.75,7.5,8.25,Hà Nội
1004659.0,7.6,8.5,6.6,,,,7.75,7.75,7.5,Hà Nội
1004660.0,7.2,8.5,7.6,,,,8.25,8.75,8.75,Hà Nội
1004661.0,8.6,7.5,8.4,7.75,4.5,5.5,,,,Hà Nội
1004662.0,4.4,8.25,5.0,,,,5.25,6.75,8.0,Hà Nội
1004663.0,7.4,9.25,7.0,,,,5.25,6.75,7.75,Hà Nội
1004664.0,8.4,9.0,9.0,,,,4.75,7.25,8.0,Hà Nội
1004665.0,7.8,8.5,8.8,,,,5.5,6.25,6.75,Hà Nội
1004666.0,7.6,8.5,8.4,,,,6.0,7.25,8.25,Hà Nội
1004667.0,8.0,5.0,7.0,3.0,7.0,8.25,,,,Hà Nội
1004668.0,6.6,7.0,,2.75,6.75,7.75,,,,Hà Nội
1004669.0,7.4,8.5,8.6,,,,6.5,6.25,8.0,Hà Nội
1004670.0,8.6,9.0,8.2,,,,8.25,7.5,9.75,Hà Nội
1004671.0,7.4,9.25,8.6,,,,6.5,7.75,8.75,Hà Nội
1004672.0,8.0,8.25,8.6,6.5,6.5,6.5,,,,Hà Nội
1004673.0,8.0,8.5,7.0,,,,7.0,6.25,8.25,Hà Nội
1004674.0,8.6,9.0,8.2,7.5,9.0,6.5,,,,Hà Nội
1004675.0,7.4,8.5,,,,,7.5,6.75,8.25,Hà Nội
1004676.0,7.2,8.75,8.6,6.75,8.25,6.5,,,,Hà Nội
1004677.0,7.8,8.5,8.2,5.25,3.5,5.25,,,,Hà Nội
1004678.0,7.8,7.5,9.0,6.5,5.5,7.25,,,,Hà Nội
1004679.0,8.4,7.5,8.8,7.75,3.5,4.25,,,,Hà Nội
1004680.0,7.8,7.5,8.4,9.25,5.75,6.25,,,,Hà Nội
1004681.0,8.2,9.0,7.2,7.5,7.25,6.0,,,,Hà Nội
1004682.0,8.4,8.25,8.6,9.25,7.0,8.0,,,,Hà Nội
1004683.0,9.2,8.25,6.4,8.25,8.75,6.5,,,,Hà Nội
1004684.0,8.6,8.5,7.2,8.5,6.5,6.0,,,,Hà Nội
1004685.0,8.6,7.0,9.2,8.0,7.25,6.5,,,,Hà Nội
1004686.0,8.2,7.0,7.8,7.75,8.25,5.0,,,,Hà Nội
1004687.0,7.8,9.0,,,,,7.0,8.25,8.25,Hà Nội
1004688.0,8.0,7.0,6.2,2.75,8.5,8.75,,,,Hà Nội
1004689.0,6.0,7.75,6.6,5.75,5.0,6.5,,,,Hà Nội
1004690.0,6.6,8.75,,,,,7.5,8.25,8.25,Hà Nội
1004691.0,9.2,7.5,8.6,9.5,6.75,8.0,,,,Hà Nội
1004692.0,8.2,8.25,9.4,7.0,4.25,6.75,,,,Hà Nội
1004693.0,8.2,7.5,9.0,8.25,6.25,7.0,,,,Hà Nội
1004694.0,8.2,8.5,7.4,7.25,7.25,4.75,,,,Hà Nội
1004695.0,7.8,9.5,9.0,,,,7.0,9.0,8.75,Hà Nội
1004696.0,8.4,7.75,8.2,8.75,7.0,7.0,,,,Hà Nội
1004697.0,6.8,8.5,,,,,8.0,7.0,8.25,Hà Nội
1004698.0,8.2,9.25,9.0,8.0,5.5,5.0,,,,Hà Nội
1004699.0,7.8,8.0,6.8,7.75,7.75,5.5,,,,Hà Nội
1004700.0,9.0,8.0,9.2,9.0,5.0,6.0,,,,Hà Nội
1004701.0,6.8,6.75,,5.0,8.5,6.0,,,,Hà Nội
